0	363
0	594
0	918
0	0
0	1096
0	1281
0	587
0	317
0	2077
0	1028
0	531
5	1087
5	2080
5	913
5	3407
5	919
5	2079
5	3511
5	1946
5	265
5	1034
5	1072
5	1089
5	3615
9	1269
9	259
9	1096
9	1209
9	1195
9	1579
9	918
9	0
9	2627
9	355
10	2857
10	317
10	2996
10	1059
10	1264
10	1922
10	1783
10	1703
10	592
10	295
10	372
15	2354
15	2682
15	1910
15	3174
15	3156
15	3515
15	2693
15	2723
15	2580
15	2715
15	1914
15	2558
15	2577
15	3007
15	3521
17	1209
17	363
17	1196
17	1195
17	1290
17	259
17	1096
17	918
17	591
17	594
23	2857
23	2715
23	1209
23	2395
23	1306
23	1196
23	1269
23	1096
23	1264
23	1258
27	592
27	2857
27	259
27	1195
27	1196
27	317
27	2395
27	919
27	1269
27	526
29	526
29	317
29	2857
29	592
29	3896
29	2027
29	149
29	1703
29	1040
29	295
29	1217
29	1659
29	2546
29	3559
31	2857
31	592
31	1616
31	607
31	526
31	3750
31	1093
31	2027
31	295
31	317
31	3792
33	1196
33	1306
33	2917
33	2715
33	1264
33	1967
33	2099
33	1269
33	2796
33	596
33	2102
36	2080
36	538
36	355
36	1568
36	596
36	2079
36	356
36	2423
36	1306
36	338
36	251
36	360
36	962
36	1852
37	538
37	1568
37	596
37	1392
37	338
37	2423
37	355
37	2670
37	356
37	16
37	1044
37	1488
37	2127
37	2175
37	2435
40	2761
40	1720
40	1209
40	3156
40	2354
40	2335
40	2393
40	2395
40	3174
40	530
44	538
44	356
44	338
44	596
44	439
44	10
44	837
44	1568
44	1306
44	2670
44	350
44	446
44	468
44	691
44	1354
44	1442
44	1667
44	2873
44	3103
44	3248
44	3506
44	3878
49	1034
49	3511
49	3480
49	3752
49	3593
49	3554
49	3509
49	3533
49	3565
49	2159
49	1428
49	1601
49	1784
49	2009
49	2243
49	3128
49	3329
49	3571
49	3599
50	3784
50	2857
50	0
50	3408
50	587
50	3896
50	3113
50	3947
50	1516
50	3750
50	2503
50	3290
50	3558
54	592
54	317
54	526
54	2027
54	607
54	1212
54	149
54	109
54	2857
54	1703
54	150
54	678
54	3254
54	3275
54	3676
58	911
58	907
58	922
58	918
58	1246
58	919
58	968
58	857
58	1206
58	1249
58	913
61	1616
61	1673
61	607
61	1096
61	1246
61	923
61	1083
61	592
61	911
61	857
66	1951
66	1083
66	1246
66	1192
66	526
66	1249
66	3503
66	3358
66	918
66	1271
66	962
66	972
66	1100
66	1951
66	1957
66	3073
68	1703
68	317
68	474
68	299
68	3417
68	35
68	57
68	514
68	1094
68	777
68	13
68	25
68	39
68	40
68	193
68	263
68	269
68	272
68	300
68	365
68	368
68	406
68	455
68	474
68	475
68	538
68	567
68	571
68	616
68	1057
68	1096
68	1634
68	1653
68	1732
68	1761
68	1790
68	1842
68	3250
68	3429
71	2857
71	1783
71	355
71	10
71	149
71	33
71	2395
71	526
71	3254
71	3407
71	81
74	587
74	1906
74	363
74	1565
74	594
74	3113
74	1687
74	0
74	2686
74	782
74	1
74	7
74	12
74	37
74	47
74	53
74	55
74	59
74	86
74	101
74	106
74	145
74	157
74	168
74	180
74	218
74	237
74	238
74	240
74	242
74	249
74	257
74	261
74	309
74	312
74	316
74	342
74	354
74	361
74	363
74	373
74	392
74	421
74	437
74	454
74	483
74	486
74	489
74	504
74	530
74	545
74	557
74	568
74	574
74	576
74	586
74	587
74	595
74	608
74	631
74	633
74	656
74	673
74	688
74	709
74	711
74	754
74	766
74	783
74	801
74	809
74	811
74	816
74	829
74	837
74	881
74	885
74	888
74	987
74	1006
74	1015
74	1015
74	1018
74	1022
74	1026
74	1034
74	1064
74	1134
74	1360
74	1368
74	1461
74	1475
74	1490
74	1548
74	1552
74	1567
74	1583
74	1585
74	1589
74	1593
74	1597
74	1656
74	1667
74	1689
74	1703
74	1709
74	1715
74	1762
74	1808
74	1824
74	1828
74	1839
74	1845
74	1850
74	1883
74	1909
74	1921
74	1922
74	2019
74	2033
74	2038
74	2044
74	2047
74	2048
74	2050
74	2054
74	2055
74	2061
74	2084
74	2085
74	2091
74	2093
74	2094
74	2105
74	2125
74	2144
74	2144
74	2154
74	2164
74	2296
74	2356
74	2386
74	2397
74	2403
74	2432
74	2433
74	2500
74	2561
74	2569
74	2690
74	2712
74	2723
74	2764
74	2803
74	2831
74	2879
74	2902
74	2957
74	3057
74	3117
74	3160
74	3163
74	3168
74	3217
74	3403
74	3404
74	3605
74	3612
74	3616
74	3677
74	3764
74	3781
74	3804
74	3825
74	3949
77	587
77	0
77	1640
77	1056
77	356
77	1187
77	496
77	2079
77	727
77	38
77	51
77	83
77	95
77	199
77	297
77	705
77	728
77	777
77	811
77	986
77	1057
77	1415
77	1566
77	1614
77	1873
77	2031
77	2253
77	2501
77	3049
77	3050
77	3286
78	1616
78	3043
78	3511
78	2761
78	163
78	1908
78	1624
78	647
78	1891
78	3512
78	39
78	2026
80	1251
80	857
80	2018
80	749
80	1247
80	1220
80	912
80	3434
80	922
80	110
82	2986
82	1126
82	3174
82	3622
82	1209
82	2723
82	2761
82	3478
82	2627
82	2393
82	2625
85	2761
85	479
85	2627
85	157
85	3113
85	1720
85	3174
85	1581
85	2616
85	1034
85	53
85	754
85	1584
87	1192
87	1224
87	2857
87	526
87	3071
87	1956
87	592
87	607
87	922
87	317
87	1226
87	1232
87	1294
87	1959
87	3076
87	3363
88	2027
88	2857
88	109
88	1220
88	1197
88	1196
88	857
88	588
88	355
88	3172
91	587
91	363
91	594
91	2080
91	1209
91	0
91	259
91	2079
91	918
91	2086
95	317
95	592
95	526
95	2027
95	1703
95	0
95	1096
95	109
95	355
95	2761
95	61
95	149
95	161
95	317
95	526
95	593
95	1705
95	1875
95	2030
95	2503
95	3109
96	907
96	1218
96	909
96	911
96	903
96	902
96	918
96	912
96	1268
96	897
96	930
96	945
96	949
96	955
96	960
96	974
96	983
96	1931
96	1935
96	1937
96	1937
96	1938
96	1940
96	1941
96	1942
96	2205
96	2206
96	2211
96	2212
96	2615
96	2850
96	2907
96	3039
96	3175
96	3200
96	3451
96	3741
97	355
97	3752
97	479
97	647
97	3754
97	1579
97	592
97	1089
97	2790
97	109
97	1564
97	2243
98	317
98	1269
98	592
98	3577
98	3784
98	0
98	3947
98	3896
98	2917
98	2857
98	1531
100	1579
100	479
100	588
100	732
100	379
100	1209
100	2915
100	1607
100	1290
100	779
100	2425
105	1306
105	16
105	356
105	913
105	1196
105	496
105	837
105	2395
105	1264
105	914
105	16
105	264
105	341
105	356
105	496
105	533
105	838
105	892
105	903
105	912
105	915
105	915
105	916
105	921
105	934
105	938
105	1067
105	1184
105	1189
105	1278
105	1297
105	1308
105	1949
105	2023
105	2103
105	3048
105	3101
105	3617
105	3673
113	594
113	363
113	2086
113	2095
113	918
113	1031
113	1028
113	1021
113	1281
113	593
113	1015
113	1024
113	1030
113	1032
113	1033
113	1088
113	2020
113	2090
113	2140
113	2764
113	2860
113	2903
113	3163
113	3781
118	2354
118	587
118	3113
118	363
118	1906
118	0
118	594
118	1565
118	2393
118	3156
118	755
118	3058
121	588
121	1209
121	109
121	2570
121	2027
121	259
121	1579
121	479
121	1195
121	1197
126	588
126	2570
126	479
126	3896
126	1616
126	3577
126	2027
126	456
126	3951
126	3947
132	2761
132	3175
132	592
132	317
132	1720
132	1703
132	2857
132	3004
132	3407
132	1392
136	479
136	2857
136	1579
136	2395
136	109
136	2761
136	355
136	376
136	589
136	1616
138	259
138	1195
138	1213
138	1197
138	1196
138	1209
138	1239
138	540
138	918
138	1135
139	907
139	911
139	3434
139	903
139	1211
139	897
139	1268
139	929
139	1283
139	927
139	966
139	1943
139	2931
145	918
145	1096
145	1027
145	2079
145	913
145	1196
145	1946
145	259
145	2080
145	1229
150	1269
150	1196
150	1209
150	356
150	1306
150	2247
150	38
150	2395
150	3480
150	2857
155	538
155	355
155	596
155	2395
155	586
155	2423
155	10
155	2670
155	1568
155	356
155	10
155	586
155	853
155	870
155	2427
155	2632
155	2674
155	2727
155	2878
155	3532
158	2682
158	2354
158	2395
158	2857
158	3113
158	2705
158	2715
158	3407
158	2693
158	3577
158	2358
158	2808
161	3577
161	3792
161	376
161	2570
161	732
161	2857
161	2762
161	3622
161	2571
161	2761
161	3394
163	3732
163	919
163	3010
163	1096
163	355
163	1960
163	1269
163	1192
163	526
163	913
163	921
163	3014
163	3737
166	3947
166	3915
166	3754
166	3896
166	3752
166	3892
166	3577
166	3826
166	2027
166	3535
166	3559
166	3884
166	3921
167	1209
167	1269
167	2715
167	259
167	1195
167	2857
167	1096
167	2027
167	1197
167	1192
170	1616
170	245
170	1251
170	1648
170	3480
170	3896
170	1168
170	161
170	526
170	205
170	205
170	556
170	1170
170	1651
170	1799
174	2857
174	607
174	295
174	317
174	592
174	526
174	2996
174	1096
174	1212
174	2907
175	3590
175	2469
175	2133
175	2144
175	2173
175	2796
175	2099
175	2010
175	2143
175	3086
175	1092
175	1135
175	1298
175	2046
175	2090
175	2136
175	2146
175	2147
175	2243
175	2262
175	2264
175	2304
175	2374
175	2375
175	2377
175	2377
175	2381
175	2382
175	2384
175	2408
175	2419
175	2421
175	2466
175	2471
175	2472
175	2473
175	2475
175	2476
175	2481
175	2521
175	2736
175	2739
175	2755
175	2789
175	2798
175	2799
175	2919
175	3044
175	3051
175	3091
175	3389
175	3391
175	3392
175	3395
175	3396
175	3397
175	3398
175	3446
175	3529
175	3529
175	3595
175	3694
175	3694
175	3696
175	3719
182	1251
182	912
182	1616
182	903
182	941
182	3434
182	1266
182	921
182	929
182	1192
182	1253
183	1960
183	1128
183	514
183	1195
183	259
183	479
183	588
183	1197
183	1239
183	1583
183	515
186	2857
186	1703
186	35
186	299
186	336
186	607
186	317
186	1040
186	2907
186	2335
186	13
186	54
186	56
186	194
186	281
186	300
186	300
186	336
186	341
186	388
186	476
186	476
186	538
186	571
186	765
186	767
186	988
186	995
186	1120
186	1188
186	1313
186	1400
186	1487
186	1635
186	1637
186	1698
186	1730
186	1838
186	2279
186	2440
186	2445
186	2548
186	2728
186	2997
192	1229
192	909
192	2299
192	911
192	907
192	2996
192	1243
192	1616
192	2857
192	1234
192	776
193	3113
193	0
193	3449
193	1264
193	587
193	1366
193	1922
193	355
193	2320
193	1776
193	704
195	1616
195	3896
195	49
195	607
195	907
195	903
195	592
195	3892
195	1251
195	3947
195	190
195	2185
195	2955
199	2571
199	2682
199	2705
199	2825
199	2040
199	2857
199	3050
199	7
199	2693
199	2540
199	7
199	1901
199	2043
199	2575
199	3054
199	3386
200	3407
200	2670
200	356
200	2857
200	2423
200	538
200	10
200	1392
200	1264
200	3480
200	1667
200	1679
200	1876
200	2868
200	3165
200	3166
202	317
202	1703
202	61
202	526
202	2267
202	1392
202	3251
202	2027
202	592
202	1060
