0	317
0	2857
0	363
0	1281
0	592
5	2079
5	538
5	2723
10	295
10	38
10	1392
10	2290
10	2027
10	93
10	371
10	1638
10	3261
15	2693
15	2687
15	3891
17	3412
23	1209
23	1195
23	1096
29	3896
29	3910
29	1192
31	2290
31	526
31	295
31	317
31	1093
33	1264
36	538
36	2423
36	1380
36	1415
36	1486
37	596
37	2423
37	2124
37	1042
37	1486
37	2124
40	2393
40	2354
40	3156
40	2395
40	65
44	1568
44	837
44	596
44	2423
44	118
44	350
44	1492
44	1766
49	3752
49	3554
49	3480
49	3533
49	3623
49	1034
49	276
49	1781
49	3240
49	3302
49	3324
49	3457
50	3750
50	3947
50	3564
50	3480
50	2006
50	3595
50	3615
54	2027
54	607
54	2857
54	33
54	2500
58	857
58	526
61	2916
61	1952
66	526
66	1192
66	943
66	952
66	1942
66	1948
66	2865
66	3068
66	3170
66	3217
66	3495
68	35
68	317
68	607
68	3099
68	3259
68	149
68	993
68	154
68	280
68	300
68	364
68	368
68	455
68	474
68	570
68	993
68	1055
68	1632
68	1729
68	1758
68	1787
68	1839
68	1879
68	2313
68	2340
71	2857
71	33
71	3147
71	752
74	594
74	37
74	53
74	55
74	101
74	125
74	218
74	240
74	242
74	249
74	273
74	309
74	312
74	342
74	373
74	413
74	420
74	436
74	438
74	483
74	504
74	568
74	594
74	655
74	687
74	746
74	753
74	760
74	807
74	809
74	814
74	827
74	828
74	869
74	880
74	887
74	1004
74	1009
74	1013
74	1016
74	1021
74	1022
74	1023
74	1025
74	1030
74	1063
74	1132
74	1525
74	1546
74	1582
74	1594
74	1601
74	1730
74	1749
74	1759
74	1821
74	1825
74	1842
74	1880
74	2015
74	2016
74	2017
74	2030
74	2039
74	2041
74	2044
74	2045
74	2046
74	2047
74	2055
74	2076
74	2083
74	2084
74	2090
74	2095
74	2102
74	2171
74	2399
74	2444
74	2497
74	2565
74	2799
74	2875
74	2891
74	2898
74	3002
74	3030
74	3033
74	3163
74	3247
74	3268
74	3397
74	3398
74	3437
74	3438
74	3439
74	3488
74	3600
74	3606
74	3610
74	3672
