0	363
0	317
0	2857
0	1703
0	33
0	72
5	2079
5	538
5	2723
5	898
10	295
10	1059
10	0
10	2624
15	2715
15	3156
15	2693
15	3036
17	2570
23	1209
23	1195
27	1616
29	3896
29	1703
29	1228
29	1675
29	1946
29	2571
31	526
31	2290
31	16
31	317
33	1264
36	538
36	2423
36	969
37	596
37	2423
37	10
37	26
37	74
37	362
37	1053
37	1503
37	2149
37	2324
40	2395
40	2393
40	2335
40	2354
40	23
40	1676
44	596
44	837
44	1568
44	2423
44	237
44	278
44	340
44	343
44	351
44	358
44	441
44	448
44	469
44	695
44	837
44	845
44	924
44	1367
44	1685
44	1789
44	1874
44	2462
44	2496
44	2900
44	3131
44	3177
44	3278
44	3394
44	3539
44	3652
44	3753
44	3915
49	3752
49	3554
49	3480
49	3533
49	1034
49	3172
49	1440
49	1618
49	1804
49	2031
49	2267
49	3182
49	3322
49	3361
50	3947
50	3480
50	3750
50	3322
54	607
54	2027
54	3284
54	3712
58	857
61	592
66	1224
66	526
66	919
66	911
66	1298
66	1973
66	1979
66	3101
66	3251
68	607
68	35
68	317
68	195
68	233
68	270
68	272
68	282
68	301
68	309
68	348
68	370
68	407
68	457
68	476
68	477
68	516
68	539
68	572
68	618
68	719
68	787
68	854
68	1003
68	1066
68	1125
68	1452
68	1651
68	1750
68	1780
68	1811
68	1863
68	1904
68	1922
68	2368
68	2466
68	3281
68	3462
71	2857
71	3407
71	526
71	3147
71	317
71	3480
71	1720
71	3181
74	594
74	37
74	53
74	55
74	101
74	125
74	146
74	158
74	169
74	181
74	219
74	239
74	241
74	243
74	250
74	258
74	262
74	311
74	313
74	317
74	344
74	355
74	362
74	365
74	375
74	415
74	422
74	456
74	485
74	487
74	490
74	506
74	521
74	547
74	558
74	570
74	578
74	588
74	589
74	596
74	610
74	618
74	636
74	659
74	675
74	713
74	715
74	759
74	771
74	789
74	807
74	814
74	816
74	822
74	835
74	835
74	844
74	877
74	889
74	893
74	896
74	995
74	1023
74	1030
74	1033
74	1034
74	1039
74	1041
74	1042
74	1073
74	1372
74	1380
74	1475
74	1489
74	1504
74	1505
74	1564
74	1568
74	1584
74	1600
74	1601
74	1606
74	1610
74	1613
74	1620
74	1665
74	1673
74	1704
74	1721
74	1726
74	1732
74	1752
74	1771
74	1781
74	1829
74	1845
74	1849
74	1866
74	1871
74	1878
74	1904
74	1930
74	1942
74	1943
74	2041
74	2055
74	2060
74	2066
74	2069
74	2070
74	2072
74	2076
74	2083
74	2087
74	2101
74	2106
74	2107
74	2108
74	2109
74	2111
74	2113
74	2114
74	2115
74	2116
74	2117
74	2120
74	2127
74	2147
74	2165
74	2166
74	2176
74	2186
74	2196
74	2380
74	2420
74	2427
74	2455
74	2524
74	2586
74	2593
74	2716
74	2738
74	2749
74	2790
74	2829
74	2858
74	2906
74	2922
74	2929
74	3034
74	3063
74	3085
74	3146
74	3189
74	3191
74	3197
74	3247
74	3283
74	3435
74	3436
74	3476
74	3477
74	3503
74	3527
74	3641
74	3646
74	3651
74	3713
74	3799
74	3816
74	3816
74	3840
74	3860
77	1147
77	67
77	171
77	325
77	569
77	709
77	732
77	845
77	871
77	901
77	1066
77	1428
77	1488
77	1554
77	1782
77	1894
77	1943
77	2053
77	2195
77	2277
77	2322
77	2411
77	2463
77	2525
77	2589
77	3035
77	3317
77	3389
78	3896
78	3947
78	903
78	3797
78	3577
78	902
78	452
78	2048
80	857
80	2018
80	1247
80	1218
82	1209
82	2650
85	3113
85	2354
85	3156
85	2393
85	1565
85	759
87	2857
87	1246
87	3852
88	109
88	355
88	3752
88	1720
88	2857
88	479
88	592
88	3146
91	1209
91	259
95	1703
95	33
95	73
95	150
95	319
95	528
95	591
95	1897
95	2052
95	2527
95	3137
96	1218
96	938
96	956
96	957
96	959
96	962
96	973
96	980
96	982
96	987
96	991
96	1115
96	1953
96	1957
96	1958
96	1960
96	1962
96	1964
96	1968
96	1969
96	1974
96	2200
96	2229
96	2234
96	2235
96	2640
96	2934
96	2967
96	3127
96	3204
96	3230
96	3251
96	3319
96	3415
96	3484
96	3507
96	3513
96	3776
97	2857
97	3752
97	1258
97	479
97	109
97	355
97	3947
97	1269
97	3754
97	2266
98	2027
98	355
100	732
